mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
146.75,43.865,0,8.5,3.145,3.145,0,0,-81.75,1.4475,0.333333333,0,0.333333333,0,4.333333333,0.333333333,34.33333333,0.333333333,11,0,29.33333333,0,0.333333333,0.666666667,0.5,2,0,75.58666667,0,49.78666667,5,3.226666667,0.333333333,0.456666667,16.33333333,0,36.27,0,24,0,89.10333333,0,0.666666667,34.66666667,29.33333333,0,0,0,51,1,1,Y,A,N,581,1742,1155.14,1119.4,1727,575,28.7,44.28,14.74,174,50,41,131,37,40,C,DALLAS AREA,Y,N,149.9899902,3,3,WCMB,0,0,O,14,S,A,2,M,6,2,I,A,0,N,U,U,U,U,U,Y,185,1000167
1488.75,75,4.2075,58.25,5.825,5.825,0,2.34,317.25,18.6725,17.33333333,0,7,0,49,0,336,0,61.33333333,0,267.3333333,0,0,0,0,19,0,706.2466667,0,195.43,59,67.82,10,31.91333333,188.3333333,0,555.2866667,0,135.6666667,0,346.3933333,0,24.33333333,336,267.3333333,0,19,1,51,1,1,U,A,N,20235,71967.37,4552.73,4434.18,71720.37,20173,88.68,1434.41,403.46,1383,425,84,1491,435,97,C,MIDWEST AREA,Y,N,59.98999023,4,3,WCMB,0,0,O,6,S,B,1,M,6,1,C,A,0,U,U,U,U,U,U,Y,734,1000168
244.75,29.99,0,30,13.5,13.5,0,0,53.25,6.975,3,0,0,0,19.33333333,0,79,0,51.33333333,0,58.33333333,0,0,0,0,29.33333333,0,88.12,0,72.16,27.33333333,32.31,10.33333333,9.33,55.33333333,0,97.84666667,0,44.33333333,0,62.43333333,0,3,79,58.33333333,0,0,0,51,1,1,N,A,N,3834,5880,1591.14,1550.8,5829,3811,31.02,116.58,76.22,227,125,41,210,122,36,U,NEW YORK CITY AREA,Y,N,149.9899902,5,2,WCMB,0,0,O,9,M,S,1,M,3,2,C,B,0,H,U,U,U,U,U,Y,180,1000169
572.25,58.78,0,44.75,15.6875,15.6875,0,1.475,-119.25,-15.5625,5.333333333,0,0.333333333,0,29,0,95,0,138.3333333,0,64.33333333,0,0.333333333,0.333333333,0.056666667,52.66666667,0,162.2633333,0,293.4633333,1.333333333,1.646666667,3.666666667,13.79666667,118.3333333,0,217.35,0,71.33333333,0,238.3766667,0,5.666666667,95,64.33333333,0,2,0,51,1,1,Y,B,N,7236,14547,1795.65,1795.65,14541,7232,35.91,290.82,144.64,612,200,71,561,188,57,U,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,149.9899902,4,4,WCMB,0,0,,,,U,,,,,,,0,U,U,U,U,U,U,N,275,1000170
295,29.9975,0,7,2.5,2.5,0,0,41,6.4425,8.666666667,0,0,0,18.33333333,0,120,0,35.66666667,0,95.33333333,0,3,3,1.79,26.33333333,0,155.2966667,0,20.75333333,26.66666667,22.70333333,1.333333333,3,66.33333333,0,117.5433333,0,46.66666667,0,58.50666667,0,8.666666667,120,95.33333333,0,0,0,53,1,1,Y,A,N,2420,5756.02,1452.06,1233.71,5754.02,2419,25.7,119.88,50.4,281,123,30,275,121,37,C,NEW YORK CITY AREA,N,N,129.9899902,5,4,WCMB,1,1,O,5,S,A,3,M,4,2,,A,0,H,U,U,U,U,U,Y,181,1000171
796.25,50,0,109.75,10.975,10.975,0,0,-47.25,-2.9,2.333333333,0,3.666666667,0,45.33333333,0,294.3333333,0,217,0,244.3333333,0,0,0,0,125.3333333,0,226.8033333,0,282.2833333,72.66666667,42.05333333,18.66666667,22.21,385.3333333,0,437.3233333,0,74.66666667,0,71.76666667,0,6,294.3333333,244.3333333,0,2.666666667,0,49,2,2,N,A,N,15674,22650,2624.01,2562.72,22626,15658,53.39,471.38,326.21,812,569,62,593,416,57,T,CENTRAL/SOUTH TEXAS AREA,N,N,29.98999023,4,3,WC,1,1,O,13,S,M,3,M,7,2,C,A,0,G,U,U,U,Y,Y,Y,769,1000172
481,29.99,0,128.5,19.275,19.275,0,2.7275,-84,-5.215,6.666666667,0,2.333333333,0,99.66666667,0,317,0,34.66666667,0,210.3333333,0,0,0,0,16.33333333,0.333333333,222.6,0,76.03333333,22.33333333,10.69,1,0.803333333,160.6666667,0,221.2266667,0,74.66666667,0,77.40666667,0,9,317,210.3333333,0,1,1,51,2,1,N,A,N,12670,25588.10667,2741.67,2503.64,25371.11,12551,50.07,507.42,251.02,509,274,54,506,274,55,S,NEW ENGLAND AREA,Y,N,149.9899902,5,5,WCMB,0,0,O,5,S,M,3,M,7,2,C,A,0,R,U,U,U,U,U,Y,249,1000173
1181,10,4.2075,120.5,48.2,48.2,0,0,156,45.5425,3,0,4.333333333,0,58,0,383,0,88,0,318.6666667,0,4.333333333,8.666666667,4.95,32.33333333,0.666666667,584.4166667,0,223.7066667,164,220.2233333,54.66666667,141.01,319.3333333,0,650.4633333,0,86.33333333,0,157.66,0,7.333333333,383,318.6666667,0,8,1,51,2,2,N,A,N,16223,42351.05,3319.79,3226.62,42036.05,16074,67.22,875.75,334.88,1129,453,49,1064,446,64,S,CENTRAL/SOUTH TEXAS AREA,N,N,129.9899902,5,5,WCMB,0,0,O,4,S,A,5,M,8,2,I,A,0,N,U,Y,U,U,U,Y,143,1000174
1.25,16.95,0.2475,0,0,0,0,0,-1.25,-0.4025,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.333333333,0,0.04,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,49,1,1,Y,G,N,478,831,753.75,732.67,811,460,16.28,18.02,10.22,2,1,17,1,1,17,S,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,1,1,NA,1,1,O,15,S,M,4,M,6,1,I,A,0,N,U,U,U,U,U,Y,1497,1000175
2297.75,84.99,4.95,231.75,23.175,23.175,0,0,-129.75,-15.075,16.66666667,0,9.666666667,0,56.66666667,0,411.6666667,0,183.3333333,0,334.3333333,0,0.333333333,2,1.76,55,0,1092.77,0,581.5633333,28.66666667,52.63,17.66666667,32.21,391,0,1300.716667,0,120.6666667,0,373.6166667,0,26.33333333,411.6666667,334.3333333,0,18.66666667,0,53,2,1,N,B,N,28062,91200.08667,5170.45,5035.45,90046.09,27705,100.71,1800.92,554.1,2341,713,114,2019,653,106,R,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,6,5,WCMB,1,1,O,8,M,A,6,M,6,1,C,A,0,N,U,U,U,U,U,Y,153,1000176
848,69.99,0,63.5,25.4,25.4,0,0,-80,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,2,U,B,N,6889,16377,3106.82,3009.13,16210,6794,57.87,311.73,130.65,875,239,78,752,237,69,,NEW YORK CITY AREA,Y,N,149.9899902,6,4,WCMB,0,0,O,5,M,S,1,M,6,,C,,0,N,U,U,U,U,U,Y,422,1000177
1710,75,0.2475,156.5,15.65,15.65,0,0,-922,-15.8975,7.333333333,0,19.66666667,0,72,0,567,0,402.3333333,0,472.3333333,0,2,13,12.15666667,203.3333333,0,749.53,0,591.8133333,38.66666667,37.98,69.66666667,104.28,800.3333333,0,1250.37,0,70,0,90.97333333,0,27,567,472.3333333,0,51.66666667,1,55,3,3,Y,BA,N,56824,98938,5100.74,4766.11,98327,56530,93.45,1927.98,1108.43,2017,1092,96,2071,1139,98,R,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,6,6,WCMB,1,0,O,15,S,M,3,M,5,2,C,A,1,F,U,U,U,U,U,Y,132,1000178
3794.25,75,1.7325,1948.75,194.875,194.875,0,0,437.75,37.8375,16.33333333,0,27.33333333,0,105,0,1106.666667,0,313,0,962,0,0,0,0,106.6666667,0.333333333,2050.93,0,834.98,26.66666667,35.51666667,11.66666667,31.17333333,1158.666667,0,2633.916667,0,112.3333333,0,251.9933333,0,43.66666667,1106.666667,962,0,65.66666667,1,51,1,1,N,A,N,42111,107547.05,7369.29,7224.29,106972.05,41884,147.43,2183.1,854.78,3648,1442,272,3351,1317,244,S,DALLAS AREA,Y,R,99.98999023,8,6,WCMB,1,0,O,2,S,M,3,M,6,1,C,A,0,N,U,U,U,Y,U,Y,88,1000179
135.25,60,0.7425,0,0,0,0,0,-55.25,-0.405,0.666666667,0,1.333333333,0,12.33333333,0,66.66666667,0,14.33333333,0,52.33333333,0,0,0,0,5.333333333,0,81.78666667,0,23.93,2,0.823333333,0.666666667,1.106666667,50.66666667,0,74.84333333,0,16,0,30.87333333,0,2,66.66666667,52.33333333,0,0,1,53,1,1,Y,A,N,33194,78886.78667,7974.17,7889.71,78697.79,33130,151.73,1513.42,637.12,154,72,64,128,69,65,S,HOUSTON AREA,N,R,9.989997864,4,2,NA,0,0,O,9,M,A,2,M,6,1,C,B,0,N,U,U,Y,Y,U,Y,1044,1000180
865.5,37.5,0,215.75,21.575,21.575,0,41.31,-100.5,-48.16,2.666666667,0,5,0,36.33333333,0,311,0,14.33333333,0,267,0,0,0,0,4,0,440.5266667,0,35.81333333,23.66666667,19.15333333,2.333333333,3.093333333,268,0,458.61,0,13.33333333,0,17.73,0,7.666666667,311,267,0,0.333333333,0,49,1,1,Y,B,N,12623,29886.03667,3321.54,3247.35,29669.04,12518,67.65,618.1,260.79,899,376,119,780,324,98,S,MIDWEST AREA,Y,R,29.98999023,4,3,WCMB,1,0,O,12,S,M,2,M,5,1,C,A,0,G,U,U,U,U,U,Y,418,1000181
1410,75,7.6725,0,0,0,0,0.905,-520,-69.67,24,0,25.33333333,0,66.66666667,0,533.6666667,0,63.66666667,0,421.6666667,0,0,0,0,19,0,817.5666667,0,201.6566667,48.66666667,61.97666667,5.333333333,7.183333333,456.3333333,0,974.53,0,25,0,44.69333333,0,49.33333333,533.6666667,421.6666667,0,11,1,51,1,1,N,B,N,17183,41620.65667,4987.4,4880.2,41396.66,17081,97.6,827.93,341.62,1583,598,187,1227,479,145,C,DALLAS AREA,Y,N,79.98999023,3,3,WCMB,1,1,O,7,S,M,3,M,7,1,C,A,0,S,U,U,U,U,U,Y,395,1000182
489.5,69.99,0,140.5,42.15,42.15,0,0,506.5,133.83,11.33333333,0,4,0,46.66666667,0,176.3333333,0,68,0,115.3333333,0,1,3.333333333,2.73,32.66666667,1.333333333,227.3733333,0,103.5166667,26.66666667,39.17666667,13.33333333,14.37666667,142.3333333,0,225.35,0,31.33333333,0,105.54,0,15.33333333,176.3333333,115.3333333,0,2,1,51,6,2,Y,G,N,7864,23412,2558.26,2550.93,23228,7812,52.06,474.04,159.43,321,142,73,279,118,67,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,59.98999023,3,3,WCMB,1,1,O,1,S,U,2,M,2,,C,B,0,F,U,U,U,U,U,N,279,1000183
34,5,0,32.25,31.7925,31.5,0.2925,0.4875,5,-2.295,1,0,0,0,2,0,17,0.333333333,32.66666667,0,14,0.333333333,0,0,0,30,0,11.5,0.916666667,7.44,0,0,0,0,17.66666667,0.333333333,12.44333333,0.916666667,7.333333333,0,6.496666667,0,1,17.33333333,14.33333333,0,0,1,49,1,1,N,A,N,15289,32015.03667,3204.4,3079.4,31539.04,15048,68.43,700.87,334.4,32,22,9,36,24,20,,SOUTHWEST AREA,Y,R,99.98999023,4,3,WCMB,0,0,O,6,,U,1,M,5,1,C,,0,U,U,U,U,U,U,Y,411,1000184
71,39.98,0,0,0,0,0,1.3125,-21,-1.3125,0,0,0,0,5.333333333,0,13.66666667,0,11,0,8.333333333,0,0,0,0,4.666666667,0,8.09,0,17.76,1.333333333,0.94,0,0,16.66666667,0,18.47,0,2.666666667,0,7.38,0,0,13.66666667,8.333333333,0,0,0,53,1,1,Y,A,N,1842,3295,1822.44,1772.44,3147,1763,36.17,64.22,35.98,78,51,41,64,44,41,R,MIDWEST AREA,Y,N,129.9899902,6,3,WCMB,0,0,O,7,S,M,2,M,6,3,C,A,0,U,U,U,U,U,Y,Y,561,1000185
937.75,75,10.6425,0,0,0,0,0,-499.75,-6.0675,1,0,13.66666667,0,32,0,253.6666667,0,91,0,207,0,0.666666667,1,0.826666667,40.33333333,0.333333333,315.83,0,239.02,32.66666667,60.86666667,14.33333333,39.01333333,254.3333333,0,470.3833333,0,43.66666667,0,84.46666667,0,14.66666667,253.6666667,207,0,7.333333333,1,53,2,2,N,A,N,13157,35779.49,3916.11,3795.36,35744.49,13129,92.57,871.82,320.22,1104,495,89,1516,642,106,S,CENTRAL/SOUTH TEXAS AREA,Y,R,99.98999023,9,6,WCMB,0,0,,,,U,2,M,,,G,,0,N,U,U,U,U,U,Y,206,1000186
98.5,36.285,0,3,1.1025,0.225,0.8775,0,35.5,0.1025,0.666666667,0,1,0,6.666666667,0,20.33333333,1,25,0,12.66666667,1,0,0,0,8.666666667,0,19.69333333,2.083333333,54.32333333,3.333333333,2.916666667,6.666666667,14.79333333,21.66666667,0.666666667,48.91,2.076666667,15.33333333,0.333333333,25.10666667,0.006666667,1.666666667,21.33333333,13.66666667,0,0,0,51,1,1,Y,A,N,1577,3059,1297.56,1265.89,2935,1521,26.37,61.15,31.69,87,38,30,68,33,27,S,MIDWEST AREA,Y,N,129.9899902,3,2,WCMB,1,1,O,15,S,M,4,M,7,2,I,A,0,N,U,U,U,U,U,Y,94,1000187
1097.5,75,2.2275,0,0,0,0,0,-359.5,-13.13,13.66666667,0,13.33333333,0,33,0,376.6666667,0,58,0,318,0,1,3.666666667,3.236666667,20,0,621.4866667,0,173.08,43.66666667,56.73333333,1.666666667,5.613333333,319.6666667,0,714.66,0,55,0,79.90666667,0,27,376.6666667,318,0,7,1,49,1,1,N,A,N,18890,46903.43,4272.38,4170.79,46698.43,18819,86.89,972.88,392.06,1217,482,98,1163,452,92,U,DALLAS AREA,N,R,9.989997864,2,2,WC,0,0,O,1,M,U,1,M,9,,,,0,N,U,U,U,U,U,Y,476,1000188
2060.5,85,0.2475,49.75,4.975,4.975,0,0,-753.5,-18.2975,13.66666667,0,5.333333333,0,27.33333333,0,669.3333333,0,236.3333333,0,628.6666667,0,7.333333333,19.66666667,14.38666667,104.3333333,0,939.7266667,0,451.5166667,220,297,93,113.3033333,586.3333333,0,789.65,0,271.6666667,0,601.6,0,19,669.3333333,628.6666667,0,13.33333333,0,55,3,2,Y,AA,N,50044,107198.0167,6956.08,6873.82,107138.02,50022,127.29,1984.04,926.33,2312,1074,118,2307,1074,144,R,DALLAS AREA,N,N,59.98999023,7,4,WC,1,0,,3,M,S,2,M,1,1,C,K,0,H,U,Y,U,U,U,Y,409,1000189
636.25,53,0,54,5.4,5.4,0,1.0025,-397.25,-35.7825,1,0,22.33333333,0,70.33333333,0,218.6666667,0,92.33333333,0,126,0,0.333333333,0.333333333,0.116666667,30.66666667,0,260.1866667,0,286.5533333,36,59.29,13.66666667,35.59333333,166,0,466.5033333,0,51.33333333,0,80.23666667,0,23.33333333,218.6666667,126,0,0.333333333,0,55,2,2,Y,A,N,9821,22135,4393.01,4306.31,22094,9805,79.75,409.15,181.57,769,310,118,761,308,123,T,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,4,3,WCMB,1,1,O,6,S,M,6,M,1,2,C,A,0,H,U,U,Y,Y,U,Y,253,1000190
3559,149.99,11.385,99,14.85,14.85,0,0,-149,-11.385,3.666666667,0,31,0,120.6666667,0,812.3333333,0,538,0,659.3333333,0,0,0,0,216,0.333333333,1389.553333,0,1543.686667,26.66666667,28.74,6.666666667,15.64333333,725.3333333,0,1750.716667,0,468.6666667,0,1182.523333,0,34.66666667,812.3333333,659.3333333,0,60.66666667,1,55,3,2,N,B,N,32793,93695,8127.27,8002.52,93464,32640,156.91,1832.63,640,3609,1155,184,3323,1100,225,C,TENNESSEE AREA,N,R,,10,5,WC,0,0,,,,U,,,,,,,0,Z,U,U,U,U,U,N,-3,1000191
340,34.98,4.2075,5.5,1.43,1.43,0,0,-154,-4.125,2.666666667,0,1,0,19.66666667,0,114,0,32.66666667,0,91,0,1.333333333,5.666666667,5.15,17.66666667,0,103.4366667,0,80.75,11,12.71,0,0,78,0,132.6766667,0,33.66666667,0,51.51,0,3.666666667,114,91,0,0,1,49,1,1,Y,B,N,2878,9775.053333,2004.44,1937.15,9557.05,2818,52.36,258.3,76.16,391,142,42,389,146,45,S,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,1,1,NA,0,0,O,2,S,B,1,M,4,1,C,A,0,H,U,U,U,U,U,Y,1493,1000192
852.5,75,5.445,0,0,0,0,5.195,65.5,2.1825,13.66666667,0,9,0,25,0,236.3333333,0,120.3333333,0,195.6666667,0,0.333333333,2.333333333,2.21,47.66666667,0,337.8566667,0,203.1033333,23,47.26,2.333333333,8.233333333,243.3333333,0,427.47,0,65.66666667,0,113.49,0,22.66666667,236.3333333,195.6666667,0,3.333333333,1,51,2,2,N,A,N,16861,38139.25333,4286.46,4187.27,37954.25,16775,83.75,759.09,335.5,831,404,91,796,389,93,S,DALLAS AREA,Y,N,199.9899902,4,3,WCMB,1,1,O,6,S,S,6,M,5,1,C,A,1,D,U,U,Y,U,U,Y,135,1000193
464.5,159.99,0,0.75,0.2925,0,0.2925,0,-224.5,7.9725,10,0,0,0,16,0,106.3333333,0.333333333,110,0,87.33333333,0.333333333,0.333333333,3.666666667,3.49,56,1.333333333,164.87,0.793333333,314.6866667,39.33333333,48.39,14,46.28,135.3333333,0.333333333,431.9133333,0.793333333,37.66666667,0,47.64333333,0,10,106.6666667,87.66666667,0,0,1,55,2,2,Y,A,N,15839,39970,5731.79,5695.21,39889,15798,107.46,752.62,298.08,539,152,171,655,186,171,U,NEW YORK CITY AREA,Y,R,79.98999023,9,5,WCMB,0,0,O,5,M,S,5,M,6,1,C,N,0,O,U,U,U,U,U,Y,542,1000194
0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,1,51,1,1,Y,A,N,1528,3623.02,1650.41,1628.31,3611.02,1519,32.57,72.22,30.38,0,0,15,18,10,19,R,DALLAS AREA,N,N,29.98999023,1,1,NA,1,0,O,10,S,M,2,M,6,3,I,A,0,N,U,U,U,U,U,Y,1553,1000195
287,30,0.99,62.5,15.625,15.625,0,0.32,-57,-13.965,3.333333333,0,0.333333333,0,23,0,118,0,29.33333333,0,92.66666667,0,3.333333333,8.333333333,6.806666667,15,0,162.0833333,0,48.4,17.33333333,15.37333333,1.333333333,2.896666667,98.66666667,0,176.33,0,19.66666667,0,34.15333333,0,3.666666667,118,92.66666667,0,0.666666667,0,55,1,1,N,Z,N,9411,15246.02,2773.73,2766.48,15178.02,9357,53.2,291.89,179.94,306,151,51,266,143,49,U,NEW ENGLAND AREA,Y,R,9.989997864,4,3,NA,0,0,,,,U,,,,,,,0,U,U,U,U,U,U,N,831,1000196
2023.5,75,2.475,284,28.4,28.4,0,0,-80.5,59.1175,6,0,19.66666667,0,135,0,724.3333333,0,273,0,565.3333333,0,0,0,0,109.3333333,0,905.2666667,0,675.4433333,182,214.21,28.66666667,73.38,655.3333333,0,1270.323333,0,175.3333333,0,310.3866667,0,25.66666667,724.3333333,565.3333333,0,26.66666667,1,49,2,2,N,A,N,46039,97840.04,6237.25,6105.9,97657.04,45943,129.91,2077.81,977.51,2050,968,119,1724,797,111,S,DALLAS AREA,Y,N,29.98999023,9,5,NA,1,1,O,11,S,M,2,M,9,1,I,A,0,U,U,U,Y,U,U,Y,584,1000197
35.25,34.99,0,0,0,0,0,0,-24.25,-0.315,0.333333333,0,0.666666667,0,3.333333333,0,16.66666667,0,1.333333333,0,12.33333333,0,0.666666667,3.666666667,3.383333333,1.333333333,0,25.84,0,0.313333333,0.666666667,0.64,0,0,10.33333333,0,22.62666667,0,3.333333333,0,3.526666667,0,1,16.66666667,12.33333333,0,0,1,49,2,2,N,B,N,497,1186,1547.93,1525.25,1186,497,32.45,25.23,10.57,43,17,36,38,15,36,C,DALLAS AREA,N,N,29.98999023,1,1,NA,0,0,O,15,S,S,5,M,6,3,C,A,0,Z,U,U,U,U,U,Y,1490,1000198
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,2,N,A,N,1005,3320,1293.48,1280.18,3211,964,25.6,64.22,19.28,0,0,13,0,0,13,U,NEW ENGLAND AREA,N,N,29.98999023,2,2,NA,0,0,O,7,M,B,1,M,7,,C,B,0,N,U,U,U,U,U,Y,1333,1000199
2745.5,83,2.475,186,20.8475,17.825,3.0225,0,-370.5,-28.3875,4.333333333,0,33,0,186.6666667,0.666666667,1286,0.666666667,488.6666667,0,1063.666667,0,0.666666667,0.666666667,0.183333333,330.3333333,0,776.0366667,0,475.57,378,125.2066667,121.6666667,119.8066667,1143.666667,0,849.9333333,0,407,0,401.6766667,0,37.33333333,1286.666667,1063.666667,0,32,0,51,2,2,N,B,N,78825,125485.1867,8233.95,8136.81,125319.19,78736,162.74,2506.38,1574.72,2869,2002,176,2863,1952,177,C,CENTRAL/SOUTH TEXAS AREA,Y,N,129.9899902,5,5,WCMB,1,0,O,2,S,S,2,M,6,1,,A,0,H,U,U,U,U,U,Y,252,1000200
24,25,0,0,0,0,0,0,-24,-3.7775,1,0,0,0,2.666666667,0,18.66666667,0,0.333333333,0,15.33333333,0,0,0,0,0,0,11.20333333,0,0,0,0,0,0,8.333333333,0,2.063333333,0,7,0,9.14,0,1,18.66666667,15.33333333,0,0,1,49,1,1,Y,A,N,1006,1942,1450.25,1397.45,1822,956,31.05,40.49,21.24,32,21,29,35,22,29,U,NEW YORK CITY AREA,N,N,29.98999023,1,1,NA,0,0,O,11,S,M,5,M,9,3,I,A,0,Z,U,U,Y,U,U,Y,1489,1000201
1386.5,75,0,0,0,0,0,0,183.5,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,2,Y,B,N,33091,75100.02,4678.5,4623.36,75047.02,33067,85.62,1389.76,612.35,1325,542,75,1477,599,86,U,HOUSTON AREA,Y,N,129.9899902,5,4,WCMB,1,1,O,5,M,M,2,M,9,1,C,B,0,F,U,U,Y,U,U,Y,165,1000202
3584.25,58.785,0.2475,1094.25,15.925,15.925,0,0,-1037.25,124.88,39,0,80.66666667,0,216,0,912,0,200.6666667,0.666666667,587.3333333,0,1.333333333,2,1.423333333,66.66666667,1,1321.813333,0,732.5666667,147.6666667,300.7533333,55.33333333,233.97,650.3333333,0,1685.3,0,126.6666667,0,369.08,0,119.6666667,912,587.3333333,0,20.33333333,1,51,2,1,N,A,N,41065,106177,4807.11,4714.57,105943,41022,94.29,2118.86,820.44,3930,1383,3,2913,1055,31,R,CENTRAL/SOUTH TEXAS AREA,Y,N,199.9899902,7,7,WCMB,1,0,,8,S,U,4,M,4,3,,A,0,S,U,U,U,U,U,Y,489,1000203
50,29.99,0,0,0,0,0,0.235,-12,-0.235,0,0,0,0,1.666666667,0,17,0,5.666666667,0,15.33333333,0,0,0,0,3.333333333,0,29.63333333,0,8.783333333,3,2.676666667,0.333333333,0.323333333,14.66666667,0,29.58666667,0,6.333333333,0,8.83,0,0,17,15.33333333,0,0,1,51,1,1,N,A,N,460,1061,1290.23,1272.31,1059,458,25.45,21.18,9.16,54,25,28,34,16,29,S,DALLAS AREA,Y,N,79.98999023,2,2,WCMB,1,0,O,3,S,M,2,M,8,1,C,A,0,N,U,U,U,U,U,Y,503,1000204
485.25,50,1.7325,7.5,0.75,0.75,0,0,134.75,1.1825,2,0,2.666666667,0,20.33333333,0,142,0,83,0,117.3333333,0,1.666666667,5.333333333,4.52,38.33333333,0,160.5,0,144.84,25,19.85666667,6,3.973333333,170.3333333,0,269.55,0,29.66666667,0,35.79,0,4.666666667,142,117.3333333,0,1.333333333,0,53,1,1,N,C,N,11991,23846,2824.1,2764.42,23781,11953,53.16,457.33,229.87,440,258,50,535,295,57,S,OHIO AREA,Y,R,99.98999023,4,4,WCMB,0,0,O,1,S,M,3,M,4,2,C,A,0,N,U,U,Y,U,Y,Y,318,1000205
759.75,75,4.455,0,0,0,0,1.03,-421.75,5.955,12.66666667,0,4.666666667,0,23.33333333,0,132,0,132,0,98.66666667,0,0,0,0,65.33333333,0,237.8466667,0,243.7366667,27,28.19,50.33333333,115.6233333,167,0,341.74,0,55.33333333,0,139.8433333,0,17.33333333,132,98.66666667,0,4,1,49,3,3,N,A,N,8372,18510.10333,4052.8,3927.8,18373.1,8320,83.57,390.92,177.02,900,367,88,653,277,85,T,CENTRAL/SOUTH TEXAS AREA,Y,N,29.98999023,4,4,WC,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,397,1000206
194.5,20,0.7425,144,28.8,28.8,0,0,102.5,19.8975,0.666666667,0,0,0,4,0,53.66666667,0,16.66666667,0,49,0,0,0,0,7.666666667,0,91.85666667,0,25.73,14,15.35333333,5.333333333,9.976666667,52.66666667,0,104.2233333,0,10.33333333,0,13.36333333,0,0.666666667,53.66666667,49,0,0.333333333,0,49,2,2,N,A,N,2136,4813.03,1708.84,1683.75,4790.03,2124,35.08,99.79,44.25,160,68,44,134,60,39,S,SOUTHWEST AREA,N,N,129.9899902,3,3,WCMB,1,1,O,6,S,M,4,M,7,1,C,B,1,J,U,U,U,Y,Y,Y,315,1000207
18.5,5,0,18.5,18.5,18.5,0,0,-18.5,-18.5,0.333333333,0,0,0,1.666666667,0,11,0,0,0,9,0,0,0,0,0,0,17.58666667,0,0,0,0,0,0,7.333333333,0,14.42666667,0,1.666666667,0,3.16,0,0.333333333,11,9,0,0,1,53,1,1,N,A,N,781,1856,1398.75,1377.48,1852,778,26.49,35.62,14.96,25,10,30,22,9,26,S,SOUTHWEST AREA,N,N,29.98999023,1,1,NA,1,0,O,3,S,M,3,M,5,2,I,A,0,N,Y,U,U,Y,U,Y,1595,1000208
