,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_11,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
2336,0.5,0.03598971722365039,0.02123341298260577,0.0831758683478201,0.019122609673790775,0.266312893081761,0.8401322392112875,0.029530966352851774,0.8702801846815508,0.6895064686152372,0.2,1.0,0.0,1.0,0.0,0.0,0.6,1.0,1.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.6329967091007445,0.3230538457756108,0.6888275544029234,0.3227,0.2501,0.9899627186693434,0.9351851851851853,0.0768,0.380952380952381,0.2759,0.375,0.4167,0.0489,0.28148068899112016,0.3621,0.0,0.02301723004077338,0.3288,0.2595,0.9964982491245623,0.935232426303855,0.0775,0.38089608700792055,0.2759,0.375,0.4167,0.05,0.2874,0.3772,0.0,0.022984221642440055,0.3258,0.2501,0.9348230912476732,0.9351366271046094,0.0773,0.380952380952381,0.2759,0.375,0.4167,0.0498,0.28141760437480284,0.3686,0.0,0.02306106673537748,0.4214,0.07407407407407407,0.25,0.07407407407407407,0.25,0.8788598574821853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
2345,0.25,0.20308483290488433,0.13319930594571666,0.2085752568110764,0.10011248593925759,0.09466251123090745,0.48580199539524177,0.03397697049014227,0.47334134463348304,0.9765213224724485,0.9846153846153847,1.0,0.0,1.0,0.0,0.0,0.2,0.5,0.5,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.5320284560490771,0.6697728469759118,0.2009191905634024,0.0928,0.0757,0.9486664754803555,0.6666666666666667,0.0378,0.0,0.2069,0.1667,0.2083,0.0428,0.08088156627795015,0.0776,0.0,0.0,0.0945,0.0786,0.9820910455227614,0.6666666666666667,0.0382,0.0,0.2069,0.1667,0.2083,0.0438,0.0826,0.0808,0.0,0.0,0.0937,0.0757,0.666666666666666,0.666712669058791,0.0381,0.0,0.2069,0.1667,0.2083,0.0436,0.08097591755179304,0.079,0.0,0.0,0.0832,0.0,0.0,0.0,0.0,0.6975455265241488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0625
2417,0.0,0.16452442159383032,0.18737434932410937,0.16233208506544816,0.156355455568054,0.08420372866127583,0.16624357990436273,0.03544138134841896,0.5448738220226425,0.14151094074429005,0.03076923076923077,1.0,1.0,1.0,1.0,0.0,0.2,0.5,0.5,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.831145059712626,0.7554341633261492,0.48700121703701815,0.0682,0.0446,0.9759105248064239,0.7962962962962964,0.0307,0.01761904761904762,0.1207,0.2292,0.0971,0.0632,0.0619450090938269,0.0675,0.0019672131147540984,0.0006576351440220966,0.0788,0.0,0.9875937968984493,0.7685657596371882,0.032,0.0,0.1724,0.1667,0.0417,0.0,0.0689,0.0511,0.0,0.0,0.076,0.0675,0.7877094972067045,0.7685619652221917,0.0308,0.0,0.1552,0.1667,0.0417,0.0733,0.06740982227363551,0.0734,0.0,0.0,0.0493,0.0,0.0,0.0,0.0,0.6355238849300607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.25
2433,0.25,0.10025706940874037,0.12474926273655045,0.2482907891572474,0.10686164229471316,0.3353548966756514,0.6192809492886239,0.03046238443027821,0.8731263044715705,0.5539051269765213,0.23076923076923078,1.0,0.0,1.0,0.0,1.0,0.4,0.5,0.5,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.47931683732156394,0.7247833443153434,0.5259528821535548,0.0619,0.0499,0.9260108976197303,0.5185185185185185,0.0059,0.0,0.1379,0.1667,0.2083,0.0611,0.053921044185300096,0.0537,0.0,0.0,0.063,0.0518,0.9741870935467734,0.5184240362811792,0.006,0.0,0.1379,0.1667,0.2083,0.0625,0.0551,0.056,0.0,0.0,0.0625,0.0499,0.5195530726256972,0.518492961634005,0.006,0.0,0.1379,0.1667,0.2083,0.0622,0.053948890524766015,0.0547,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.5476378991818421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0625
2446,0.0,0.10025706940874037,0.11794297292601644,0.18339231112790738,0.10236220472440945,0.272868935309973,0.16276049353562785,1.0,0.5849092404022516,0.21354416227439707,0.27692307692307694,0.0,0.0,1.0,0.0,0.0,0.2,1.0,1.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.5747046890608464,0.5874820567791271,0.10914649895849794,0.1887,0.1175,0.9587037568110124,0.7314814814814814,0.033,0.2380952380952381,0.1724,0.3333,0.375,0.1136,0.15919546378517171,0.1893,0.07606557377049179,0.06273839273970801,0.1922,0.122,0.9855927963981991,0.7314342403628118,0.0333,0.23808960870079204,0.1724,0.3333,0.375,0.1161,0.1625,0.1972,0.07579700715679896,0.0627407131320661,0.1905,0.1175,0.7318435754189948,0.7314380347778084,0.0332,0.2380952380952381,0.1724,0.3333,0.375,0.1155,0.1591124198128089,0.1927,0.07597000326051517,0.0627415614532337,0.1593,0.0,0.0,0.0,0.0,0.876748482449195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2472,0.0,0.12596401028277635,0.2044639694218997,0.32631325797918026,0.16760404949381327,0.2997108041329739,0.7649211877914871,0.0322275931945793,0.9536398709759029,0.4085609327583453,0.3384615384615385,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.21291874709826275,0.8766591776699237,0.6276898922431248,0.0969,0.0368,0.9701749354746201,0.8055555555555555,0.0368,0.09523809523809525,0.0345,0.5417,0.5833,0.0988,0.08451909703648229,0.0953,0.0,0.01933447323424964,0.0987,0.0382,0.9895947973986994,0.8055555555555556,0.0371,0.09528313039366357,0.0345,0.5417,0.5833,0.101,0.0863,0.0993,0.0,0.019257050565287613,0.0978,0.0368,0.806331471135941,0.8055478884902014,0.037,0.09523809523809525,0.0345,0.5417,0.5833,0.1005,0.0845514775475865,0.097,0.0,0.01932491625869621,0.0983,0.07407407407407407,0.0,0.07407407407407407,0.0,0.8120876220638691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.125
2481,0.0,0.08740359897172237,0.18872590496691058,0.14487923867111005,0.15748031496062992,0.3275774932614555,0.6025149064289509,0.02122472242158146,0.5444943393839732,0.33045839322791887,0.06153846153846154,1.0,0.0,1.0,0.0,0.0,0.2,0.5,0.5,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.49698446790342615,0.682729522291511,0.7282664290480332,0.0577,0.0538,0.9343275021508459,0.5740740740740742,0.0204,0.0,0.1379,0.1667,0.0417,0.0735,0.048571734246282236,0.0533,0.025245901639344263,0.07641720373536762,0.0588,0.0558,0.9771885942971485,0.5739795918367347,0.0206,0.0,0.1379,0.1667,0.0417,0.0752,0.0496,0.0555,0.02537410540013012,0.07653124611753014,0.0583,0.0538,0.5735567970204833,0.5741098537123931,0.0205,0.0,0.1379,0.1667,0.0417,0.0748,0.04858555053107582,0.0542,0.025432018258884904,0.076526668384437,0.0641,0.0,0.0,0.0,0.0,0.9231987331749802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1875
2524,0.25,0.04884318766066838,0.10986861254577576,0.11626069330401621,0.1124859392575928,0.18592767295597484,0.5372217958557176,0.029380567399839574,0.7413825817468851,0.33572911675451206,0.9846153846153847,1.0,0.0,1.0,0.0,0.0,0.2,0.5,0.5,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.3987775270969051,0.28231330594453863,0.8764505172991265,0.2124,0.0927,0.9572698594780613,0.7222222222222222,0.0425,0.09523809523809525,0.069,0.3333,0.375,0.0,0.18519311008879855,0.0733,0.0,0.0,0.2164,0.0962,0.9850925462731366,0.7222222222222223,0.0429,0.09528313039366357,0.069,0.3333,0.375,0.0,0.1892,0.0763,0.0,0.0,0.2144,0.0927,0.7225325884543755,0.7221915539608059,0.0428,0.09523809523809525,0.069,0.3333,0.375,0.0,0.18519297507624358,0.0746,0.0,0.0,0.0999,0.0,0.0,0.0,0.0,0.7389812615465822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
2526,0.25,0.02313624678663239,0.11717242826488686,0.13416016765726457,0.10573678290213723,0.0849898921832884,0.7326288446779621,0.030662916367627812,0.5879451015116058,0.535697172975563,0.12307692307692308,1.0,0.0,1.0,0.0,0.0,0.4,0.5,0.5,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.4480334898418962,0.32793871102050454,0.5778637744709606,0.0918,0.0211,0.9673071408087182,0.7870370370370372,0.0159,0.0,0.2069,0.1667,0.2083,0.1174,0.0800256766877073,0.0881,0.0,0.0,0.0935,0.0219,0.9885942971485743,0.7869897959183674,0.0161,0.0,0.2069,0.1667,0.2083,0.1201,0.0817,0.0918,0.0,0.0,0.0926,0.0211,0.7877094972067045,0.7870549268561965,0.016,0.0,0.2069,0.1667,0.2083,0.1195,0.08002944578820066,0.0897,0.0,0.0,0.078,0.07407407407407407,0.0,0.07407407407407407,0.0,0.5650567432040116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,0.0,0.08740359897172237,0.13694485246833774,0.3286151097674099,0.13948256467941508,0.41384490116801437,0.8171674833225102,0.030422805758432897,0.9598380874075011,0.48762178565724323,0.16923076923076924,1.0,0.0,1.0,1.0,0.0,0.2,0.5,0.5,0.47368421052631576,0.0,0.0,0.0,0.0,1.0,1.0,0.09662230540840855,0.7239452857015941,0.4728393341385351,0.0412,0.0521,0.973042730140522,0.8240740740740741,0.0247,0.0,0.1379,0.1667,0.2083,0.0503,0.03594736279020006,0.0494,0.0,0.0,0.042,0.054,0.9905952976488245,0.8241213151927438,0.0249,0.0,0.1379,0.1667,0.2083,0.0514,0.0367,0.0515,0.0,0.0,0.0416,0.0521,0.8249534450651775,0.8240408501242066,0.0249,0.0,0.1379,0.1667,0.2083,0.0512,0.035965927016510676,0.0503,0.0,0.0,0.0524,0.5185185185185185,0.0,0.5185185185185185,0.0,0.7199788862496701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125
2711,0.25,0.11311053984575835,0.08547856125886465,0.2047617411619198,0.06974128233970754,0.3275774932614555,0.5970246177460299,0.01927217461054587,0.5964202137752198,0.14614278869190225,0.15384615384615385,1.0,1.0,1.0,0.0,1.0,0.4,0.5,0.5,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.9076155677331006,0.841680798429072,0.70079341195596,0.1196,0.0758,0.968741038141669,0.7870370370370372,0.056,0.09523809523809525,0.0517,0.3333,0.375,0.0999,0.10120894404621804,0.0926,0.04426229508196721,0.08115217677232671,0.0798,0.0684,0.9870935467733867,0.7592120181405895,0.0421,0.09528313039366357,0.0345,0.3333,0.375,0.096,0.0652,0.0781,0.02537410540013012,0.02435085103739595,0.1207,0.0758,0.7970204841713217,0.7870549268561965,0.0564,0.09523809523809525,0.0517,0.3333,0.375,0.1016,0.10116731517509728,0.0943,0.04434300619497881,0.08116464828652409,0.063,0.0,0.0,0.0,0.0,0.8091844813935075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
2722,0.0,0.10025706940874037,0.09745866924793488,0.16978733637956506,0.10011248593925759,0.18592767295597484,0.3645433614735226,0.03023810528982142,0.8915312124470306,0.6494170260341798,0.5384615384615384,1.0,0.0,1.0,0.0,0.0,0.2,0.5,0.5,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.7403346644968805,0.5702182470222744,0.5695374693541954,0.2052,0.0792,0.9529681674792085,0.6944444444444445,0.0762,0.09523809523809525,0.069,0.3333,0.375,0.0646,0.17898791055953783,0.0552,0.0,0.012626594765224253,0.209,0.0822,0.983591795897949,0.6944444444444444,0.0769,0.09528313039366357,0.069,0.3333,0.375,0.066,0.1827,0.0575,0.0,0.012672381662318303,0.2071,0.0792,0.6945996275605218,0.6944521115097985,0.0767,0.09523809523809525,0.069,0.3333,0.375,0.0657,0.17898832684824903,0.0562,0.0,0.0127544447307395,0.0434,0.1111111111111111,0.0,0.1111111111111111,0.0,0.9994721562417525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
2738,0.0,0.22879177377892032,0.11532898759682576,0.17054316831002853,0.10011248593925759,0.6309523809523809,0.6283133597024618,0.03153100857010174,0.5110366200746316,0.23031464622264813,0.07692307692307693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,1.0,1.0,0.0,0.0,0.0,0.5458845418893568,0.9057197255566276,0.8366957383957008,0.0825,0.0009,0.9245770002867795,0.5092592592592592,0.0069,0.0,0.1379,0.1667,0.2083,0.0,0.07189472558040012,0.0637,0.0,0.0,0.084,0.0009,0.9736868434217109,0.5092120181405895,0.0069,0.0,0.1379,0.1667,0.2083,0.0,0.0735,0.0663,0.0,0.0,0.0833,0.0009,0.51024208566108,0.5092464808170024,0.0069,0.0,0.1379,0.1667,0.2083,0.0,0.07193185403302135,0.0648,0.0,0.0,0.0501,0.07407407407407407,0.0,0.07407407407407407,0.0,0.8382158880971232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.25
2749,0.5,0.04884318766066838,0.16514926905433977,0.12289140069399114,0.16760404949381327,0.19576875561545373,0.6985064053367968,0.032478258116266305,0.9731832268673708,0.3235904807538732,0.015384615384615385,1.0,0.0,1.0,0.0,0.0,0.6,0.5,0.5,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.27142363326315694,0.7841136921752948,0.5612141119894715,0.1113,0.0385,0.968741038141669,0.7962962962962964,0.052,0.14285714285714285,0.1034,0.3333,0.375,0.0353,0.09714346849256447,0.1099,0.0,0.0,0.1134,0.0399,0.9890945472736368,0.7963435374149659,0.0525,0.1428064783071285,0.1034,0.3333,0.375,0.0361,0.0992,0.1145,0.0,0.0,0.1124,0.0385,0.7970204841713217,0.7963014076731991,0.0524,0.14285714285714285,0.1034,0.3333,0.375,0.0359,0.0970659375328636,0.1119,0.0,0.0,0.1149,0.07407407407407407,0.0,0.07407407407407407,0.0,0.6595407759303247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.25,0.0625
2758,0.0,0.04884318766066838,0.06043980839047548,0.10265571855567389,0.052868391451068614,0.1263477088948787,0.6511010095046933,0.03571579347321315,0.971475554993359,0.49161475802587445,0.18461538461538463,1.0,0.0,1.0,0.0,0.0,0.2,0.5,0.5,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.15113381770516465,0.7192631174620062,0.5861895630963649,0.1485,0.0893,0.9942644106681962,0.9629629629629631,0.0523,0.2857142857142857,0.1034,0.4583,0.5,0.0695,0.12859741093398952,0.1439,0.012786885245901639,0.0030251216625016442,0.1513,0.0926,0.9979989994997499,0.9630102040816326,0.0528,0.2857311738976238,0.1034,0.4583,0.5,0.0711,0.1313,0.15,0.01268705270006506,0.002981736861721953,0.1499,0.0893,0.9627560521415269,0.96301407673199,0.0527,0.2857142857142857,0.1034,0.4583,0.5,0.0707,0.12861499631927648,0.1465,0.012716009129442452,0.0029631538263334193,0.1423,0.0,0.0,0.0,0.0,0.9783584059118501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0625
2775,0.25,0.10796915167095116,0.12128576037978939,0.23410176246263786,0.10011248593925759,0.07060029200359388,0.8287384143101718,0.0303357326803732,0.71241540699513,0.808337326305702,0.2153846153846154,1.0,0.0,1.0,0.0,0.0,0.4,1.0,1.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.24539518463196258,0.548862944270449,0.6276898922431248,0.0619,0.0764,0.9486664754803555,0.6666666666666667,0.0105,0.0,0.1379,0.1667,0.2083,0.0552,0.053921044185300096,0.0365,0.0,0.0,0.063,0.0793,0.9820910455227614,0.6666666666666667,0.0105,0.0,0.1379,0.1667,0.2083,0.0564,0.0551,0.0381,0.0,0.0,0.0625,0.0764,0.666666666666666,0.666712669058791,0.0105,0.0,0.1379,0.1667,0.2083,0.0561,0.053948890524766015,0.0372,0.0,0.0,0.0547,0.0,0.0,0.0,0.0,0.7994193718659277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0625
2785,0.0,0.04884318766066838,0.1451128515116439,0.20084515752224552,0.10011248593925759,0.19576875561545373,0.2596965582383848,1.0,0.49459237239896275,0.7040408880370548,0.07692307692307693,0.0,0.0,1.0,1.0,0.0,0.2,0.5,0.5,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.8833404054313817,0.7608921091759323,0.3070056851700096,0.1485,0.1045,0.9615715514769143,0.75,0.0848,0.1904761904761905,0.1379,0.3333,0.375,0.0733,0.12945330052423237,0.1531,0.0,0.0,0.1513,0.1085,0.9865932966483242,0.75,0.0856,0.19044804350396027,0.1379,0.3333,0.375,0.075,0.1322,0.1595,0.0,0.0,0.1499,0.1045,0.7504655493482314,0.7500690035881865,0.0853,0.1904761904761905,0.1379,0.3333,0.375,0.0746,0.12945630455358081,0.1558,0.0,0.0,0.1667,0.037037037037037035,0.0,0.037037037037037035,0.0,0.15888097123251518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,0.0,0.11311053984575835,0.10527467717224775,0.16143882914762772,0.07761529808773904,0.6309523809523809,0.36548792726843377,0.034847701270739224,0.9916513819492758,0.6567640951924613,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5789473684210527,0.0,1.0,1.0,0.0,0.0,0.0,0.3278829571602345,0.91809560097737,0.5094741813055723,0.0773,0.07,0.9317464869515342,0.5555555555555556,0.0322,0.0,0.1724,0.1667,0.2083,0.0139,0.06740130523162512,0.0622,0.0,0.0,0.0788,0.0727,0.9761880940470234,0.5555555555555556,0.0325,0.0,0.1724,0.1667,0.2083,0.0142,0.0689,0.0648,0.0,0.0,0.0781,0.07,0.5567970204841702,0.5556168920783882,0.0324,0.0,0.1724,0.1667,0.2083,0.0141,0.06740982227363551,0.0633,0.0,0.0,0.0489,0.0,0.0,0.0,0.0,0.7424122459751914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125
2842,0.0,0.11311053984575835,0.23084976522643633,0.6935788641907445,0.21934758155230596,0.43919867475292,0.35728201192514314,0.03019061088360704,0.4377332237050155,0.6375978278230314,0.2,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.9680699935525401,0.8985918285564817,0.9140309175942122,0.0505,0.02,0.845999426441067,0.0,0.0192,0.09523809523809525,0.2069,0.2083,0.25,0.0231,0.03509147319995721,0.0756,0.12655737704918033,0.1517821912402999,0.0515,0.0208,0.9463731865932967,0.0,0.0194,0.09528313039366357,0.2069,0.2083,0.25,0.0236,0.0358,0.0788,0.1265452179570592,0.15169586284010436,0.051,0.02,0.0,0.0,0.0193,0.09523809523809525,0.2069,0.2083,0.25,0.0235,0.035019455252918295,0.077,0.12650798826214543,0.15176500901829426,0.0951,0.0,0.0,0.0,0.0,0.5220374769068356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
2878,0.25,0.061696658097686374,0.04443436606625105,0.050743807331569725,0.047244094488188976,0.6309523809523809,0.40203081645905897,0.034670916536496815,0.37132376193789135,0.7509982430921578,0.15384615384615385,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,1.0,1.0,0.5173331086827143,0.7503074123117666,0.1049230110064157,0.1351,0.0962,0.9443647834815028,0.638888888888889,0.0221,0.1904761904761905,0.1379,0.3333,0.375,0.0513,0.1151171498876645,0.1245,0.038032786885245896,0.19558069183217153,0.1376,0.0998,0.9805902951475738,0.6388888888888888,0.0223,0.19044804350396027,0.1379,0.3333,0.375,0.0525,0.1175,0.1297,0.03806115810019518,0.1955522425145981,0.1364,0.0962,0.6387337057728122,0.6388352194314104,0.0222,0.1904761904761905,0.1379,0.3333,0.375,0.0522,0.11515406457040699,0.1267,0.03782197587218781,0.19556815253800566,0.1653,0.037037037037037035,0.0,0.037037037037037035,0.0,0.4837688044338876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0625
2943,0.0,0.060411311053984576,0.11532898759682576,0.14659703851307246,0.10011248593925759,0.6309523809523809,0.9463958911387922,0.033961139021404144,0.4942761368667383,0.7645743491455039,0.07692307692307693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.7087548873552334,0.91106199509008,0.16535457395132727,0.2309,0.2939,0.9587037568110124,0.7314814814814814,0.3982,0.33333333333333337,0.2414,0.3333,0.375,0.1842,0.20145501230341287,0.1479,0.15180327868852458,0.3088254636327766,0.2353,0.305,0.9855927963981991,0.7314342403628118,0.4018,0.3333727390944556,0.2414,0.3333,0.375,0.1884,0.2057,0.1541,0.15191932335718933,0.3088582432600323,0.2332,0.2939,0.7318435754189948,0.7314380347778084,0.4007,0.33333333333333337,0.2414,0.3333,0.375,0.1874,0.20138815858660217,0.1506,0.15194000652103035,0.3088121618139655,0.3851,0.0,0.0,0.0,0.0,0.8669833729216152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,0.0,0.07455012853470437,0.32309400193595117,0.25856323221218264,0.3250843644544432,0.38447607816711593,0.9546608418442647,0.03428304555241272,0.7016633988995004,0.7878933077783101,0.16923076923076924,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.47368421052631576,0.0,1.0,1.0,0.0,1.0,1.0,0.29162190409112265,0.8975320141459502,0.6111292350188016,0.0825,0.0,0.9288786922856322,0.5370370370370371,0.0075,0.0,0.1379,0.1667,0.2083,0.0343,0.0692200706108912,0.0622,0.038032786885245896,0.010916743390766802,0.084,0.0,0.9751875937968985,0.5369897959183674,0.0075,0.0,0.1379,0.1667,0.2083,0.0351,0.0707,0.0648,0.03806115810019518,0.010933035159647162,0.0833,0.0,0.5381750465549338,0.5369859232680099,0.0075,0.0,0.1379,0.1667,0.2083,0.0349,0.06919760227153224,0.0633,0.03782197587218781,0.010950785879927854,0.0636,0.037037037037037035,0.0,0.037037037037037035,0.0,0.8690947479546054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.125
