,Time,Length,Airline,DayOfWeek,Weekend,HH_C,HH_A,PRED,PROB,REAL,CERT,CORRECT,TP,TN,FP,FN
249852,1205,70,0.7034216453931138,2,0,0.00014831843969001447,0.875,1,0.801090945285954,1,0.30109094528595404,1,1,0,0,0
36866,825,100,0.7034216453931138,1,0,0.00016685824465126627,0.8888888888888888,1,0.8010348143097226,1,0.30103481430972256,1,1,0,0,0
208050,1265,100,0.7034216453931138,1,0,0.00016685824465126627,0.8888888888888888,1,0.8010175143556397,1,0.3010175143556397,1,1,0,0,0
198926,965,60,0.7034216453931138,3,0,0.00012977863472876265,0.8571428571428571,1,0.8009311716409299,1,0.30093117164092986,1,1,0,0,0
156890,990,180,0.7034216453931138,5,0,0.00022247765953502168,0.9166666666666666,1,0.800808450041301,1,0.30080845004130097,1,1,0,0,0
207133,800,195,0.7034216453931138,3,0,0.00014831843969001447,0.875,1,0.8007106639098112,1,0.30071066390981116,1,1,0,0,0
210932,675,65,0.7034216453931138,3,0,0.0002410174644962735,0.9230769230769231,1,0.8007001164540442,1,0.30070011645404415,1,1,0,0,0
517013,705,190,0.7034216453931138,2,0,0.00011123882976751084,1.0,1,0.8006998016294551,1,0.3006998016294551,1,1,0,0,0
144042,1045,90,0.7034216453931138,3,0,0.0005561941488375542,0.9,1,0.8006773625121094,1,0.3006773625121094,1,1,0,0,0
208420,1220,85,0.7034216453931138,3,0,0.0005561941488375542,0.9,1,0.8006773625121094,1,0.3006773625121094,1,1,0,0,0
268041,1050,65,0.7034216453931138,2,0,0.0006488931736438133,0.8857142857142857,1,0.8006461618088007,1,0.30064616180880066,1,1,0,0,0
423931,1030,65,0.7034216453931138,2,0,0.0006488931736438133,0.8857142857142857,1,0.8006461618088007,1,0.30064616180880066,1,1,0,0,0
38653,765,65,0.7034216453931138,2,0,0.00040787570914753977,0.9090909090909091,1,0.8006317707066631,1,0.30063177070666314,1,1,0,0,0
154175,745,175,0.7034216453931138,4,0,0.00016685824465126627,1.0,1,0.8005988992243863,1,0.3005988992243863,1,1,0,0,0
407787,1045,70,0.7034216453931138,1,0,0.0003707960992250362,0.8,1,0.8005886218724076,1,0.30058862187240765,1,1,0,0,0
39937,1040,135,0.7034216453931138,5,0,0.00011123882976751084,1.0,1,0.8005556630231703,1,0.30055566302317027,1,1,0,0,0
475518,1260,45,0.7034216453931138,4,0,0.0001853980496125181,0.9,1,0.8005248186939875,1,0.3005248186939875,1,1,0,0,0
141031,1080,55,0.7034216453931138,3,0,9.269902480625904e-05,0.8,1,0.8004644035021914,1,0.3004644035021914,1,1,0,0,0
249252,740,65,0.7034216453931138,3,0,0.0004264155141087916,0.9130434782608695,1,0.8004256030774054,1,0.3004256030774054,1,1,0,0,0
249428,735,175,0.7034216453931138,1,0,0.00022247765953502168,0.9166666666666666,1,0.8003442454907792,1,0.3003442454907792,1,1,0,0,0
156608,1055,85,0.7034216453931138,3,0,9.269902480625904e-05,0.8,1,0.8003348561768863,1,0.30033485617688627,1,1,0,0,0
158959,915,255,0.7034216453931138,2,0,0.0001853980496125181,0.8,1,0.8002103577458187,1,0.3002103577458187,1,1,0,0,0
509745,855,65,0.7034216453931138,1,0,0.0007601320034113241,0.8048780487804879,1,0.8001777439039932,0,0.3001777439039932,0,0,0,1,0
529729,915,120,0.7034216453931138,1,0,0.00012977863472876265,0.8571428571428571,1,0.7999256140809465,1,0.29992561408094653,1,1,0,0,0
251267,1105,65,0.7034216453931138,4,0,0.00022247765953502168,0.8333333333333334,1,0.7998817378195596,1,0.2998817378195596,1,1,0,0,0
41343,1135,70,0.7034216453931138,4,0,0.0001853980496125181,0.8,1,0.7998817378195596,1,0.2998817378195596,1,1,0,0,0
196105,1265,100,0.7034216453931138,4,0,0.00016685824465126627,0.8888888888888888,1,0.7998563017470671,1,0.2998563017470671,1,1,0,0,0
146453,895,70,0.7034216453931138,3,0,0.0001853980496125181,0.8,1,0.7997908984196855,1,0.29979089841968554,1,1,0,0,0
313267,1055,85,0.7034216453931138,2,0,9.269902480625904e-05,0.8,1,0.7997512143190773,1,0.29975121431907725,1,1,0,0,0
248743,1015,50,0.7034216453931138,6,1,3.707960992250362e-05,1.0,1,0.7996654608335851,1,0.29966546083358514,1,1,0,0,0
253867,1045,280,0.7034216453931138,4,0,0.0003707960992250362,0.85,1,0.799624776496432,1,0.29962477649643204,1,1,0,0,0
251999,920,465,0.5629139072847682,5,0,1.853980496125181e-05,1.0,1,0.7996032412384403,1,0.2996032412384403,1,1,0,0,0
266336,1175,180,0.7034216453931138,1,0,0.00012977863472876265,0.8571428571428571,1,0.7995902167967607,1,0.2995902167967607,1,1,0,0,0
85315,640,65,0.7034216453931138,4,0,0.00040787570914753977,0.9090909090909091,1,0.7995841083739975,1,0.2995841083739975,1,1,0,0,0
256555,1230,80,0.7034216453931138,1,0,0.0005005747339537988,0.8888888888888888,1,0.7995677180160905,1,0.2995677180160905,1,1,0,0,0
149818,1250,60,0.7034216453931138,1,0,0.0002780970744187771,0.8,1,0.7993932406741721,1,0.29939324067417206,1,1,0,0,0
95866,1140,65,0.7034216453931138,1,0,0.0007601320034113241,0.8048780487804879,1,0.7993931554447247,1,0.29939315544472467,1,1,0,0,0
149329,1055,45,0.7034216453931138,3,0,0.0001853980496125181,0.9,1,0.799261257034762,1,0.29926125703476203,1,1,0,0,0
71700,645,230,0.7034216453931138,1,0,0.0002595572694575253,0.8571428571428571,1,0.799212468279714,0,0.29921246827971404,0,0,0,1,0
31895,1295,60,0.7034216453931138,1,0,0.0007601320034113241,0.8048780487804879,1,0.7991797695281174,1,0.2991797695281174,1,1,0,0,0
256114,615,120,0.7034216453931138,3,0,7.415921984500724e-05,1.0,1,0.7991032350815134,1,0.2991032350815134,1,1,0,0,0
258279,960,180,0.7034216453931138,3,0,9.269902480625904e-05,0.8,1,0.7990840069543468,1,0.2990840069543468,1,1,0,0,0
471742,845,65,0.7034216453931138,7,1,0.00016685824465126627,1.0,1,0.7989469872915617,1,0.29894698729156166,1,1,0,0,0
473524,1000,250,0.7034216453931138,4,0,0.00040787570914753977,0.8181818181818182,1,0.7988587132329247,1,0.2988587132329247,1,1,0,0,0
70480,1110,250,0.7034216453931138,4,0,0.00040787570914753977,0.8181818181818182,1,0.7988587132329247,0,0.2988587132329247,0,0,0,1,0
260783,1120,70,0.7034216453931138,5,0,0.00014831843969001447,0.875,1,0.7986451034727133,1,0.29864510347271334,1,1,0,0,0
250527,1140,230,0.7034216453931138,5,0,0.0002595572694575253,0.8571428571428571,1,0.7985738703843205,1,0.2985738703843205,1,1,0,0,0
529948,1010,70,0.7034216453931138,5,0,0.00012977863472876265,0.8571428571428571,1,0.7984153756051141,1,0.2984153756051141,1,1,0,0,0
192138,665,85,0.7034216453931138,1,0,0.0004264155141087916,1.0,1,0.7983408654393176,1,0.2983408654393176,1,1,0,0,0
303603,1235,100,0.7034216453931138,3,0,0.00016685824465126627,0.8888888888888888,1,0.7982687270234592,1,0.2982687270234592,1,1,0,0,0
41404,600,230,0.7034216453931138,5,0,5.561941488375542e-05,1.0,1,0.7982174764066272,1,0.2982174764066272,1,1,0,0,0
427792,1230,70,0.7034216453931138,1,0,0.0008157514182950795,0.8409090909090909,1,0.7982172727051032,1,0.29821727270510323,1,1,0,0,0
538708,1150,85,0.7034216453931138,5,0,0.0005932737587600579,0.90625,1,0.7981737371747327,1,0.2981737371747327,1,1,0,0,0
44089,1285,75,0.7034216453931138,5,0,0.0005932737587600579,0.90625,1,0.7981737371747327,1,0.2981737371747327,1,1,0,0,0
202181,1180,80,0.7034216453931138,5,0,0.0005932737587600579,0.90625,1,0.7981737371747327,1,0.2981737371747327,1,1,0,0,0
149925,1235,65,0.7034216453931138,4,0,0.00038933590418628795,0.8095238095238095,1,0.7981065636846829,1,0.2981065636846829,1,1,0,0,0
214135,1160,65,0.7034216453931138,2,0,0.00022247765953502168,0.8333333333333334,1,0.7980345343025251,1,0.29803453430252513,1,1,0,0,0
249063,770,45,0.7034216453931138,1,0,0.0001853980496125181,0.9,1,0.7979914253699814,1,0.29799142536998136,1,1,0,0,0
245968,890,195,0.7034216453931138,7,1,0.00016685824465126627,1.0,1,0.7978901063430732,1,0.2978901063430732,1,1,0,0,0
247074,965,65,0.7034216453931138,7,1,0.00040787570914753977,0.9090909090909091,1,0.7978753701174868,1,0.29787537011748677,1,1,0,0,0
523899,1140,160,0.7034216453931138,7,1,7.415921984500724e-05,1.0,1,0.797824459184096,1,0.29782445918409595,1,1,0,0,0
261197,800,65,0.7034216453931138,4,0,0.00014831843969001447,0.875,1,0.797778751160637,1,0.297778751160637,1,1,0,0,0
260281,1265,100,0.7034216453931138,2,0,0.00016685824465126627,0.8888888888888888,1,0.7976850851656502,1,0.2976850851656502,1,1,0,0,0
77157,955,60,0.7034216453931138,1,0,0.0002595572694575253,0.7857142857142857,1,0.7976586570973285,0,0.2976586570973285,0,0,0,1,0
153090,1070,155,0.7034216453931138,5,0,0.00022247765953502168,0.9166666666666666,1,0.7976333125057422,1,0.2976333125057422,1,1,0,0,0
367496,765,230,0.7034216453931138,4,0,0.00022247765953502168,0.8333333333333334,1,0.7976083233171184,1,0.2976083233171184,1,1,0,0,0
246565,1095,250,0.7034216453931138,2,0,0.00040787570914753977,0.8181818181818182,1,0.797571609283478,1,0.29757160928347803,1,1,0,0,0
162361,935,60,0.7034216453931138,3,0,0.00020393785457376988,0.8181818181818182,1,0.7974227949620984,0,0.29742279496209845,0,0,0,1,0
535615,935,60,0.7034216453931138,3,0,0.00020393785457376988,0.8181818181818182,1,0.7974227949620984,1,0.29742279496209845,1,1,0,0,0
249555,565,205,0.7034216453931138,4,0,7.415921984500724e-05,1.0,1,0.7974106214675326,1,0.2974106214675326,1,1,0,0,0
93577,635,130,0.7034216453931138,4,0,0.00016685824465126627,1.0,1,0.7974080234149165,1,0.29740802341491646,1,1,0,0,0
104080,705,270,0.7034216453931138,1,0,0.0003707960992250362,0.85,1,0.7972309448978208,1,0.29723094489782076,1,1,0,0,0
422146,865,85,0.7034216453931138,5,0,0.0005932737587600579,0.90625,1,0.797219112897276,1,0.297219112897276,1,1,0,0,0
535202,910,300,0.7034216453931138,4,0,0.00033371648930253253,0.8333333333333334,1,0.7971155227964443,1,0.29711552279644426,1,1,0,0,0
145494,800,85,0.7034216453931138,4,0,0.0005561941488375542,0.9,1,0.7971055395933658,1,0.29710553959336583,1,1,0,0,0
95355,700,235,0.7034216453931138,4,0,0.0002595572694575253,0.8571428571428571,1,0.7971011852072983,1,0.29710118520729834,1,1,0,0,0
157448,1230,80,0.7034216453931138,4,0,0.0005005747339537988,0.8888888888888888,1,0.7970856598283658,1,0.29708565982836577,1,1,0,0,0
252904,1075,65,0.7034216453931138,5,0,0.0006488931736438133,0.8857142857142857,1,0.797064010987888,1,0.29706401098788804,1,1,0,0,0
38930,950,65,0.7034216453931138,5,0,0.0006488931736438133,0.8857142857142857,1,0.797064010987888,1,0.29706401098788804,1,1,0,0,0
168828,1125,65,0.7034216453931138,5,0,0.0006488931736438133,0.8857142857142857,1,0.797064010987888,0,0.29706401098788804,0,0,0,1,0
479762,1250,60,0.7034216453931138,4,0,0.0002780970744187771,0.8,1,0.7969111824864474,1,0.29691118248644743,1,1,0,0,0
260202,1060,65,0.7034216453931138,4,0,0.0007601320034113241,0.8048780487804879,1,0.796911097257,1,0.29691109725700005,1,1,0,0,0
472177,970,65,0.7034216453931138,5,0,0.00038933590418628795,0.8571428571428571,1,0.7968699293378367,1,0.29686992933783674,1,1,0,0,0
212890,1000,65,0.7034216453931138,5,0,0.00038933590418628795,0.8571428571428571,1,0.7968699293378367,1,0.29686992933783674,1,1,0,0,0
85604,1175,60,0.7034216453931138,2,0,0.00020393785457376988,0.8181818181818182,1,0.7968391531042894,1,0.29683915310428943,1,1,0,0,0
117515,775,360,0.7034216453931138,5,0,0.00014831843969001447,0.875,1,0.7967880609246392,0,0.29678806092463916,0,0,0,1,0
202846,1210,75,0.7034216453931138,1,0,0.000482034928992547,0.8461538461538461,1,0.7967037117155953,1,0.2967037117155953,1,1,0,0,0
516195,1100,80,0.7034216453931138,1,0,0.0005191145389150506,0.8571428571428571,1,0.7966918917594572,1,0.2966918917594572,1,1,0,0,0
302423,1215,80,0.7034216453931138,1,0,0.0005191145389150506,0.8571428571428571,1,0.7966918917594572,1,0.2966918917594572,1,1,0,0,0
142544,930,80,0.7034216453931138,1,0,0.0005191145389150506,0.8571428571428571,1,0.7966918917594572,1,0.2966918917594572,1,1,0,0,0
140921,1145,80,0.7034216453931138,1,0,0.0005191145389150506,0.8571428571428571,1,0.7966918917594572,1,0.2966918917594572,1,1,0,0,0
51260,880,70,0.7034216453931138,6,1,0.0002410174644962735,0.9230769230769231,1,0.7966191783735862,1,0.2966191783735862,1,1,0,0,0
312328,1055,120,0.7034216453931138,2,0,0.00012977863472876265,0.8571428571428571,1,0.7965931848909571,1,0.2965931848909571,1,1,0,0,0
149217,1115,115,0.7034216453931138,1,0,0.0002410174644962735,0.8461538461538461,1,0.7965508792728841,1,0.29655087927288415,1,1,0,0,0
314738,860,155,0.7034216453931138,1,0,0.00014831843969001447,0.875,1,0.7965309737169496,1,0.2965309737169496,1,1,0,0,0
45176,705,280,0.7034216453931138,1,0,0.0003707960992250362,0.85,1,0.7964637842756378,1,0.2964637842756378,1,1,0,0,0
84591,855,65,0.7034216453931138,3,0,0.0007601320034113241,0.8048780487804879,1,0.7964321240570432,1,0.2964321240570432,1,1,0,0,0
199336,985,75,0.7034216453931138,3,0,0.00014831843969001447,0.875,1,0.7964249492781272,1,0.29642494927812724,1,1,0,0,0
420863,910,300,0.7034216453931138,3,0,0.00033371648930253253,0.8333333333333334,1,0.7964120607048066,1,0.29641206070480663,1,1,0,0,0
375036,990,75,0.7034216453931138,7,1,0.00012977863472876265,1.0,1,0.7963591954846941,1,0.29635919548469414,1,1,0,0,0
302219,1170,70,0.7034216453931138,2,0,0.00038933590418628795,0.8095238095238095,1,0.7962593601676484,1,0.2962593601676484,1,1,0,0,0
107009,1095,60,0.7034216453931138,4,0,0.0002595572694575253,0.7857142857142857,1,0.7961734314243736,1,0.2961734314243736,1,1,0,0,0
85725,1085,180,0.7034216453931138,1,0,0.00011123882976751084,0.8333333333333334,1,0.7961296485670694,1,0.29612964856706936,1,1,0,0,0
248537,920,65,0.7034216453931138,5,0,0.0006488931736438133,0.8857142857142857,1,0.7961093867104313,1,0.2961093867104313,1,1,0,0,0
429575,1180,70,0.7034216453931138,3,0,0.0002595572694575253,0.7857142857142857,1,0.7961052509633837,1,0.2961052509633837,1,1,0,0,0
408384,1035,70,0.7034216453931138,3,0,0.0002595572694575253,0.7857142857142857,1,0.7961052509633837,1,0.2961052509633837,1,1,0,0,0
369770,1040,115,0.7034216453931138,7,1,0.00016685824465126627,1.0,1,0.796087303113335,1,0.296087303113335,1,1,0,0,0
83622,895,120,0.7034216453931138,4,0,0.00020393785457376988,0.8181818181818182,1,0.7960245898066317,0,0.2960245898066317,0,0,0,1,0
196631,860,80,0.7034216453931138,2,0,0.0005005747339537988,0.8888888888888888,1,0.7960230447705999,1,0.29602304477059993,1,1,0,0,0
86095,950,125,0.7034216453931138,1,0,0.00020393785457376988,0.8181818181818182,1,0.7960130801558529,1,0.2960130801558529,1,1,0,0,0
105291,655,140,0.7034216453931138,4,0,0.00016685824465126627,1.0,1,0.7960023310913646,1,0.29600233109136465,1,1,0,0,0
154296,1055,75,0.7034216453931138,2,0,0.00014831843969001447,0.875,1,0.7958413074203182,1,0.2958413074203182,1,1,0,0,0
524803,645,230,0.7034216453931138,3,0,0.0002595572694575253,0.8571428571428571,1,0.7958365030796952,1,0.2958365030796952,1,1,0,0,0
483615,740,100,0.7034216453931138,4,0,0.00029663687938002894,0.9375,1,0.7957857500138416,1,0.29578575001384155,1,1,0,0,0
530028,1150,155,0.7034216453931138,1,0,0.00014831843969001447,0.875,1,0.7957463852576809,1,0.29574638525768093,1,1,0,0,0
50797,665,195,0.7034216453931138,5,0,0.00016685824465126627,1.0,1,0.7957066934414898,1,0.2957066934414898,1,1,0,0,0
517645,930,60,0.7034216453931138,3,0,0.0002780970744187771,0.8,1,0.7956476208272218,1,0.29564762082722185,1,1,0,0,0
412982,950,65,0.7034216453931138,3,0,0.0007601320034113241,0.8048780487804879,1,0.7956475355977746,1,0.29564753559777457,1,1,0,0,0
441253,1105,65,0.7034216453931138,3,0,0.0007601320034113241,0.8048780487804879,1,0.7956475355977746,0,0.29564753559777457,0,0,0,1,0
95532,1100,70,0.7034216453931138,4,0,0.00033371648930253253,0.7777777777777778,1,0.7955936384877325,1,0.29559363848773246,1,1,0,0,0
37837,960,70,0.7034216453931138,4,0,0.00033371648930253253,0.7777777777777778,1,0.7955936384877325,1,0.29559363848773246,1,1,0,0,0
410057,1240,70,0.7034216453931138,4,0,0.00033371648930253253,0.7777777777777778,1,0.7955936384877325,1,0.29559363848773246,1,1,0,0,0
368377,1100,175,0.7034216453931138,7,1,0.0001853980496125181,1.0,1,0.7955351775210304,1,0.2955351775210304,1,1,0,0,0
153703,1180,70,0.7034216453931138,2,0,0.0002595572694575253,0.7857142857142857,1,0.7955216091055746,1,0.29552160910557457,1,1,0,0,0
91656,1095,205,0.7034216453931138,4,0,0.0003707960992250362,0.8,1,0.7954047470982115,1,0.2954047470982115,1,1,0,0,0
419377,1095,205,0.7034216453931138,3,0,0.0003707960992250362,0.8,1,0.7954047470982115,1,0.2954047470982115,1,1,0,0,0
488053,1150,205,0.7034216453931138,3,0,0.0003707960992250362,0.8,1,0.7954047470982115,0,0.2954047470982115,0,0,0,1,0
430798,930,110,0.7034216453931138,4,0,0.0002410174644962735,0.8461538461538461,1,0.7953896666643117,1,0.29538966666431166,1,1,0,0,0
362729,855,85,0.7034216453931138,1,0,0.0004264155141087916,0.8260869565217391,1,0.7952847136308308,1,0.29528471363083075,1,1,0,0,0
366765,870,105,0.7034216453931138,1,0,0.0002780970744187771,0.8,1,0.7952089892590997,1,0.29520898925909966,1,1,0,0,0
149313,900,115,0.7034216453931138,1,0,0.00038933590418628795,0.8095238095238095,1,0.7952089892590997,1,0.29520898925909966,1,1,0,0,0
324992,930,60,0.7034216453931138,2,0,0.0002780970744187771,0.8,1,0.7950639789694128,0,0.29506397896941283,0,0,0,1,0
330096,1215,65,0.7034216453931138,2,0,0.0007601320034113241,0.8048780487804879,1,0.7950638937399656,0,0.29506389373996555,0,0,0,1,0
306617,1115,70,0.7034216453931138,5,0,0.0004634951240312952,0.8,1,0.7950489942949424,1,0.29504899429494236,1,1,0,0,0
414858,1085,205,0.7034216453931138,2,0,0.0003707960992250362,0.8,1,0.7948211052404025,1,0.2948211052404025,1,1,0,0,0
435099,1095,205,0.7034216453931138,2,0,0.0003707960992250362,0.8,1,0.7948211052404025,0,0.2948211052404025,0,0,0,1,0
74783,805,65,0.7034216453931138,4,0,0.00022247765953502168,0.8333333333333334,1,0.7947223401772081,0,0.2947223401772081,0,0,0,1,0
480725,805,65,0.7034216453931138,4,0,0.00020393785457376988,0.8181818181818182,1,0.7947223401772081,1,0.2947223401772081,1,1,0,0,0
32945,860,70,0.7034216453931138,2,0,0.000482034928992547,0.7692307692307693,1,0.7946643890209786,1,0.2946643890209786,1,1,0,0,0
32195,1145,85,0.7034216453931138,1,0,0.0004264155141087916,0.8260869565217391,1,0.7945001251715621,1,0.2945001251715621,1,1,0,0,0
483248,1195,70,0.7034216453931138,3,0,0.0008157514182950795,0.8409090909090909,1,0.7944716528581531,1,0.29447165285815313,1,1,0,0,0
376772,1255,70,0.7034216453931138,3,0,0.0008157514182950795,0.8409090909090909,1,0.7944716528581531,1,0.29447165285815313,1,1,0,0,0
306761,880,120,0.7034216453931138,3,0,0.00020393785457376988,0.8181818181818182,1,0.7944370150830237,1,0.29443701508302367,1,1,0,0,0
201592,1155,295,0.7034216453931138,3,0,0.00033371648930253253,0.8333333333333334,1,0.7944133946309961,1,0.29441339463099614,1,1,0,0,0
504181,895,65,0.7034216453931138,6,1,0.0004264155141087916,0.9130434782608695,1,0.7944035888661554,0,0.29440358886615536,0,0,0,1,0
429753,1160,60,0.7034216453931138,2,0,0.0002595572694575253,0.7857142857142857,1,0.7943262279073389,1,0.29432622790733887,1,1,0,0,0
249487,1060,80,0.7034216453931138,4,0,0.000482034928992547,0.8461538461538461,1,0.7942216535278704,1,0.29422165352787044,1,1,0,0,0
425290,1245,75,0.7034216453931138,4,0,0.000482034928992547,0.8461538461538461,1,0.7942216535278704,1,0.29422165352787044,1,1,0,0,0
430068,1215,80,0.7034216453931138,4,0,0.0005191145389150506,0.8571428571428571,1,0.7942098335717325,1,0.29420983357173247,1,1,0,0,0
33519,1145,80,0.7034216453931138,4,0,0.0005191145389150506,0.8571428571428571,1,0.7942098335717325,1,0.29420983357173247,1,1,0,0,0
246222,1275,75,0.7034216453931138,1,0,0.00038933590418628795,0.8095238095238095,1,0.7941405124707741,1,0.2941405124707741,1,1,0,0,0
516931,995,115,0.7034216453931138,1,0,0.00038933590418628795,0.8095238095238095,1,0.7940362669997483,1,0.2940362669997483,1,1,0,0,0
91292,985,110,0.7034216453931138,1,0,0.0003151766843412807,0.8235294117647058,1,0.7940362669997483,1,0.2940362669997483,1,1,0,0,0
254949,985,65,0.7034216453931138,7,1,0.0005191145389150506,0.8928571428571429,1,0.7940073085305009,1,0.29400730853050094,1,1,0,0,0
45174,1085,125,0.7034216453931138,5,0,9.269902480625904e-05,0.8,1,0.7940041288290403,1,0.29400412882904026,1,1,0,0,0
363739,1210,70,0.7034216453931138,2,0,0.0008157514182950795,0.8409090909090909,1,0.7938880110003441,1,0.2938880110003441,1,1,0,0,0
193874,1000,70,0.7034216453931138,2,0,0.0008157514182950795,0.8409090909090909,1,0.7938880110003441,1,0.2938880110003441,1,1,0,0,0
191748,1045,70,0.7034216453931138,2,0,0.000482034928992547,0.7692307692307693,1,0.79387980056171,1,0.29387980056171004,1,1,0,0,0
536198,1155,295,0.7034216453931138,2,0,0.00033371648930253253,0.8333333333333334,1,0.793829752773187,1,0.293829752773187,1,1,0,0,0
307625,1155,60,0.7034216453931138,3,0,0.0004264155141087916,0.782608695652174,1,0.7938183213954418,1,0.29381832139544184,1,1,0,0,0
144248,1235,65,0.7034216453931138,5,0,0.00038933590418628795,0.8095238095238095,1,0.7938135183544078,1,0.29381351835440783,1,1,0,0,0
146226,1175,70,0.7034216453931138,5,0,0.00038933590418628795,0.8095238095238095,1,0.7938135183544078,1,0.29381351835440783,1,1,0,0,0
